TXNAME,GENEID
TRINITY_DN13900_c0_g1_i1,TRINITY_DN13900_c0_g1_i1
TRINITY_DN13902_c0_g1_i1,TRINITY_DN13902_c0_g1_i1
TRINITY_DN13944_c0_g1_i2,TRINITY_DN13944_c0_g1_i2
TRINITY_DN13992_c0_g1_i2,TRINITY_DN13992_c0_g1_i2
TRINITY_DN13926_c0_g1_i1,TRINITY_DN13926_c0_g1_i1
TRINITY_DN13951_c0_g1_i1,TRINITY_DN13951_c0_g1_i1
TRINITY_DN13913_c0_g1_i1,TRINITY_DN13913_c0_g1_i1
TRINITY_DN13999_c1_g1_i1,TRINITY_DN13999_c1_g1_i1
TRINITY_DN13972_c0_g2_i1,TRINITY_DN13972_c0_g2_i1
TRINITY_DN13986_c1_g2_i1,TRINITY_DN13986_c1_g2_i1
TRINITY_DN13986_c0_g2_i1,TRINITY_DN13986_c0_g2_i1
TRINITY_DN13967_c0_g1_i1,TRINITY_DN13967_c0_g1_i1
TRINITY_DN13906_c0_g1_i2,TRINITY_DN13906_c0_g1_i2
TRINITY_DN13908_c0_g2_i1,TRINITY_DN13908_c0_g2_i1
TRINITY_DN13904_c0_g2_i1,TRINITY_DN13904_c0_g2_i1
TRINITY_DN13935_c0_g1_i2,TRINITY_DN13935_c0_g1_i2
TRINITY_DN13955_c0_g1_i1,TRINITY_DN13955_c0_g1_i1
TRINITY_DN13973_c0_g1_i1,TRINITY_DN13973_c0_g1_i1
TRINITY_DN13911_c0_g1_i1,TRINITY_DN13911_c0_g1_i1
TRINITY_DN13919_c0_g1_i1,TRINITY_DN13919_c0_g1_i1
TRINITY_DN13962_c0_g1_i1,TRINITY_DN13962_c0_g1_i1
TRINITY_DN13970_c0_g1_i1,TRINITY_DN13970_c0_g1_i1
TRINITY_DN13970_c0_g2_i3,TRINITY_DN13970_c0_g2_i3
TRINITY_DN13949_c0_g1_i1,TRINITY_DN13949_c0_g1_i1
TRINITY_DN13930_c0_g1_i1,TRINITY_DN13930_c0_g1_i1
TRINITY_DN13987_c0_g1_i1,TRINITY_DN13987_c0_g1_i1
TRINITY_DN13929_c0_g1_i1,TRINITY_DN13929_c0_g1_i1
TRINITY_DN13994_c0_g1_i1,TRINITY_DN13994_c0_g1_i1
TRINITY_DN13923_c0_g1_i1,TRINITY_DN13923_c0_g1_i1
TRINITY_DN33616_c0_g1_i1,TRINITY_DN33616_c0_g1_i1
TRINITY_DN33671_c0_g1_i1,TRINITY_DN33671_c0_g1_i1
TRINITY_DN33648_c0_g1_i1,TRINITY_DN33648_c0_g1_i1
TRINITY_DN33635_c0_g1_i1,TRINITY_DN33635_c0_g1_i1
TRINITY_DN33641_c0_g1_i1,TRINITY_DN33641_c0_g1_i1
TRINITY_DN33695_c0_g1_i1,TRINITY_DN33695_c0_g1_i1
TRINITY_DN33651_c0_g1_i1,TRINITY_DN33651_c0_g1_i1
TRINITY_DN33612_c0_g1_i1,TRINITY_DN33612_c0_g1_i1
TRINITY_DN33610_c0_g1_i1,TRINITY_DN33610_c0_g1_i1
TRINITY_DN33681_c0_g1_i1,TRINITY_DN33681_c0_g1_i1
TRINITY_DN33686_c0_g1_i1,TRINITY_DN33686_c0_g1_i1
TRINITY_DN33685_c0_g1_i1,TRINITY_DN33685_c0_g1_i1
TRINITY_DN33642_c0_g1_i1,TRINITY_DN33642_c0_g1_i1
TRINITY_DN33683_c0_g1_i1,TRINITY_DN33683_c0_g1_i1
TRINITY_DN33622_c0_g1_i1,TRINITY_DN33622_c0_g1_i1
TRINITY_DN33694_c0_g1_i1,TRINITY_DN33694_c0_g1_i1
TRINITY_DN33699_c0_g1_i1,TRINITY_DN33699_c0_g1_i1
TRINITY_DN33649_c0_g1_i1,TRINITY_DN33649_c0_g1_i1
TRINITY_DN33698_c0_g1_i1,TRINITY_DN33698_c0_g1_i1
TRINITY_DN33645_c0_g1_i1,TRINITY_DN33645_c0_g1_i1
TRINITY_DN33644_c0_g1_i1,TRINITY_DN33644_c0_g1_i1
TRINITY_DN33679_c0_g1_i1,TRINITY_DN33679_c0_g1_i1
TRINITY_DN33673_c0_g1_i1,TRINITY_DN33673_c0_g1_i1
TRINITY_DN33608_c0_g1_i1,TRINITY_DN33608_c0_g1_i1
TRINITY_DN33677_c0_g1_i1,TRINITY_DN33677_c0_g1_i1
TRINITY_DN33623_c0_g1_i1,TRINITY_DN33623_c0_g1_i1
TRINITY_DN33639_c0_g1_i1,TRINITY_DN33639_c0_g1_i1
TRINITY_DN33664_c0_g1_i1,TRINITY_DN33664_c0_g1_i1
TRINITY_DN33658_c0_g1_i1,TRINITY_DN33658_c0_g1_i1
TRINITY_DN33653_c0_g1_i1,TRINITY_DN33653_c0_g1_i1
TRINITY_DN33624_c0_g1_i1,TRINITY_DN33624_c0_g1_i1
TRINITY_DN33619_c0_g1_i1,TRINITY_DN33619_c0_g1_i1
TRINITY_DN33628_c0_g1_i1,TRINITY_DN33628_c0_g1_i1
TRINITY_DN33617_c0_g1_i1,TRINITY_DN33617_c0_g1_i1
TRINITY_DN33637_c0_g1_i1,TRINITY_DN33637_c0_g1_i1
TRINITY_DN33697_c0_g1_i1,TRINITY_DN33697_c0_g1_i1
TRINITY_DN38768_c0_g1_i1,TRINITY_DN38768_c0_g1_i1
TRINITY_DN38797_c0_g1_i1,TRINITY_DN38797_c0_g1_i1
TRINITY_DN38773_c0_g1_i1,TRINITY_DN38773_c0_g1_i1
TRINITY_DN38790_c0_g1_i1,TRINITY_DN38790_c0_g1_i1
TRINITY_DN38795_c0_g1_i1,TRINITY_DN38795_c0_g1_i1
TRINITY_DN38783_c0_g1_i1,TRINITY_DN38783_c0_g1_i1
TRINITY_DN38798_c0_g1_i1,TRINITY_DN38798_c0_g1_i1
TRINITY_DN38728_c0_g1_i1,TRINITY_DN38728_c0_g1_i1
TRINITY_DN38788_c0_g1_i1,TRINITY_DN38788_c0_g1_i1
TRINITY_DN38774_c0_g1_i1,TRINITY_DN38774_c0_g1_i1
TRINITY_DN38754_c0_g1_i1,TRINITY_DN38754_c0_g1_i1
TRINITY_DN38731_c0_g1_i1,TRINITY_DN38731_c0_g1_i1
TRINITY_DN38702_c0_g1_i1,TRINITY_DN38702_c0_g1_i1
TRINITY_DN38769_c0_g1_i1,TRINITY_DN38769_c0_g1_i1
TRINITY_DN38738_c0_g1_i1,TRINITY_DN38738_c0_g1_i1
TRINITY_DN38711_c0_g1_i1,TRINITY_DN38711_c0_g1_i1
TRINITY_DN38776_c0_g1_i1,TRINITY_DN38776_c0_g1_i1
TRINITY_DN38745_c0_g1_i1,TRINITY_DN38745_c0_g1_i1
TRINITY_DN38764_c0_g1_i1,TRINITY_DN38764_c0_g1_i1
TRINITY_DN38772_c0_g1_i1,TRINITY_DN38772_c0_g1_i1
TRINITY_DN38710_c0_g1_i1,TRINITY_DN38710_c0_g1_i1
TRINITY_DN38762_c0_g1_i1,TRINITY_DN38762_c0_g1_i1
TRINITY_DN38701_c0_g1_i1,TRINITY_DN38701_c0_g1_i1
TRINITY_DN38739_c0_g1_i1,TRINITY_DN38739_c0_g1_i1
TRINITY_DN38732_c0_g1_i1,TRINITY_DN38732_c0_g1_i1
TRINITY_DN38796_c0_g1_i1,TRINITY_DN38796_c0_g1_i1
TRINITY_DN38723_c0_g1_i1,TRINITY_DN38723_c0_g1_i1
TRINITY_DN38793_c0_g1_i1,TRINITY_DN38793_c0_g1_i1
TRINITY_DN38770_c0_g1_i1,TRINITY_DN38770_c0_g1_i1
TRINITY_DN38799_c0_g1_i1,TRINITY_DN38799_c0_g1_i1
TRINITY_DN38747_c0_g1_i1,TRINITY_DN38747_c0_g1_i1
TRINITY_DN38709_c0_g1_i1,TRINITY_DN38709_c0_g1_i1
TRINITY_DN38716_c0_g1_i1,TRINITY_DN38716_c0_g1_i1
TRINITY_DN38717_c0_g1_i1,TRINITY_DN38717_c0_g1_i1
TRINITY_DN43877_c0_g1_i1,TRINITY_DN43877_c0_g1_i1
TRINITY_DN43802_c0_g1_i1,TRINITY_DN43802_c0_g1_i1
TRINITY_DN43875_c0_g1_i1,TRINITY_DN43875_c0_g1_i1
TRINITY_DN43870_c0_g1_i1,TRINITY_DN43870_c0_g1_i1
TRINITY_DN43896_c0_g1_i1,TRINITY_DN43896_c0_g1_i1
TRINITY_DN43899_c0_g1_i1,TRINITY_DN43899_c0_g1_i1
TRINITY_DN43828_c0_g1_i1,TRINITY_DN43828_c0_g1_i1
TRINITY_DN43885_c0_g1_i1,TRINITY_DN43885_c0_g1_i1
TRINITY_DN43894_c0_g1_i1,TRINITY_DN43894_c0_g1_i1
TRINITY_DN43818_c0_g1_i1,TRINITY_DN43818_c0_g1_i1
TRINITY_DN43823_c0_g1_i1,TRINITY_DN43823_c0_g1_i1
TRINITY_DN43821_c0_g1_i1,TRINITY_DN43821_c0_g1_i1
TRINITY_DN43878_c0_g1_i1,TRINITY_DN43878_c0_g1_i1
TRINITY_DN43890_c0_g1_i1,TRINITY_DN43890_c0_g1_i1
TRINITY_DN43861_c0_g1_i1,TRINITY_DN43861_c0_g1_i1
TRINITY_DN43848_c0_g1_i1,TRINITY_DN43848_c0_g1_i1
TRINITY_DN43817_c0_g1_i1,TRINITY_DN43817_c0_g1_i1
TRINITY_DN43874_c0_g1_i1,TRINITY_DN43874_c0_g1_i1
TRINITY_DN43858_c1_g1_i1,TRINITY_DN43858_c1_g1_i1
TRINITY_DN43871_c0_g1_i1,TRINITY_DN43871_c0_g1_i1
TRINITY_DN43892_c0_g1_i1,TRINITY_DN43892_c0_g1_i1
TRINITY_DN43815_c0_g1_i1,TRINITY_DN43815_c0_g1_i1
TRINITY_DN43857_c0_g1_i1,TRINITY_DN43857_c0_g1_i1
TRINITY_DN43836_c0_g1_i1,TRINITY_DN43836_c0_g1_i1
TRINITY_DN43813_c0_g1_i1,TRINITY_DN43813_c0_g1_i1
TRINITY_DN43872_c0_g1_i1,TRINITY_DN43872_c0_g1_i1
TRINITY_DN43809_c0_g1_i1,TRINITY_DN43809_c0_g1_i1
TRINITY_DN43839_c0_g1_i1,TRINITY_DN43839_c0_g1_i1
TRINITY_DN43822_c0_g1_i1,TRINITY_DN43822_c0_g1_i1
TRINITY_DN43866_c0_g1_i1,TRINITY_DN43866_c0_g1_i1
TRINITY_DN43833_c0_g1_i1,TRINITY_DN43833_c0_g1_i1
TRINITY_DN43895_c0_g1_i1,TRINITY_DN43895_c0_g1_i1
TRINITY_DN43889_c0_g1_i1,TRINITY_DN43889_c0_g1_i1
TRINITY_DN43814_c0_g1_i1,TRINITY_DN43814_c0_g1_i1
TRINITY_DN43898_c0_g1_i1,TRINITY_DN43898_c0_g1_i1
TRINITY_DN43893_c0_g1_i1,TRINITY_DN43893_c0_g1_i1
TRINITY_DN43867_c0_g1_i1,TRINITY_DN43867_c0_g1_i1
TRINITY_DN43884_c0_g1_i1,TRINITY_DN43884_c0_g1_i1
TRINITY_DN43819_c0_g1_i1,TRINITY_DN43819_c0_g1_i1
TRINITY_DN43831_c0_g1_i1,TRINITY_DN43831_c0_g1_i1
TRINITY_DN43832_c0_g1_i1,TRINITY_DN43832_c0_g1_i1
TRINITY_DN43881_c0_g1_i1,TRINITY_DN43881_c0_g1_i1
TRINITY_DN43800_c0_g1_i1,TRINITY_DN43800_c0_g1_i1
TRINITY_DN43803_c0_g1_i4,TRINITY_DN43803_c0_g1_i4
TRINITY_DN42997_c0_g1_i1,TRINITY_DN42997_c0_g1_i1
TRINITY_DN42916_c0_g1_i1,TRINITY_DN42916_c0_g1_i1
TRINITY_DN42969_c0_g1_i1,TRINITY_DN42969_c0_g1_i1
TRINITY_DN42903_c0_g1_i1,TRINITY_DN42903_c0_g1_i1
TRINITY_DN42992_c0_g1_i1,TRINITY_DN42992_c0_g1_i1
TRINITY_DN42968_c0_g1_i1,TRINITY_DN42968_c0_g1_i1
TRINITY_DN42963_c0_g1_i1,TRINITY_DN42963_c0_g1_i1
TRINITY_DN42929_c0_g1_i1,TRINITY_DN42929_c0_g1_i1
TRINITY_DN42988_c0_g1_i1,TRINITY_DN42988_c0_g1_i1
TRINITY_DN42938_c0_g1_i1,TRINITY_DN42938_c0_g1_i1
TRINITY_DN42939_c0_g1_i1,TRINITY_DN42939_c0_g1_i1
TRINITY_DN42972_c0_g1_i1,TRINITY_DN42972_c0_g1_i1
TRINITY_DN42952_c0_g1_i1,TRINITY_DN42952_c0_g1_i1
TRINITY_DN42991_c0_g1_i1,TRINITY_DN42991_c0_g1_i1
TRINITY_DN42927_c0_g1_i1,TRINITY_DN42927_c0_g1_i1
TRINITY_DN42956_c0_g1_i1,TRINITY_DN42956_c0_g1_i1
TRINITY_DN42942_c0_g1_i1,TRINITY_DN42942_c0_g1_i1
TRINITY_DN42945_c0_g1_i1,TRINITY_DN42945_c0_g1_i1
TRINITY_DN42961_c0_g1_i1,TRINITY_DN42961_c0_g1_i1
TRINITY_DN42934_c0_g1_i1,TRINITY_DN42934_c0_g1_i1
TRINITY_DN42965_c0_g1_i1,TRINITY_DN42965_c0_g1_i1
TRINITY_DN42915_c0_g1_i1,TRINITY_DN42915_c0_g1_i1
TRINITY_DN42970_c0_g1_i1,TRINITY_DN42970_c0_g1_i1
TRINITY_DN42989_c0_g1_i1,TRINITY_DN42989_c0_g1_i1
TRINITY_DN42936_c0_g1_i2,TRINITY_DN42936_c0_g1_i2
TRINITY_DN42913_c0_g1_i1,TRINITY_DN42913_c0_g1_i1
TRINITY_DN42926_c0_g1_i1,TRINITY_DN42926_c0_g1_i1
TRINITY_DN42947_c0_g1_i1,TRINITY_DN42947_c0_g1_i1
TRINITY_DN42912_c0_g1_i1,TRINITY_DN42912_c0_g1_i1
TRINITY_DN42999_c0_g1_i2,TRINITY_DN42999_c0_g1_i2
TRINITY_DN42948_c0_g1_i1,TRINITY_DN42948_c0_g1_i1
TRINITY_DN42998_c0_g1_i1,TRINITY_DN42998_c0_g1_i1
TRINITY_DN42994_c0_g1_i1,TRINITY_DN42994_c0_g1_i1
TRINITY_DN42925_c0_g1_i1,TRINITY_DN42925_c0_g1_i1
TRINITY_DN42954_c0_g1_i1,TRINITY_DN42954_c0_g1_i1
TRINITY_DN42959_c0_g1_i1,TRINITY_DN42959_c0_g1_i1
TRINITY_DN42977_c0_g1_i1,TRINITY_DN42977_c0_g1_i1
TRINITY_DN42928_c0_g1_i1,TRINITY_DN42928_c0_g1_i1
TRINITY_DN42958_c0_g1_i1,TRINITY_DN42958_c0_g1_i1
TRINITY_DN42908_c0_g1_i1,TRINITY_DN42908_c0_g1_i1
TRINITY_DN42901_c0_g1_i1,TRINITY_DN42901_c0_g1_i1
TRINITY_DN42932_c0_g1_i1,TRINITY_DN42932_c0_g1_i1
TRINITY_DN42983_c0_g1_i1,TRINITY_DN42983_c0_g1_i1
TRINITY_DN42905_c0_g1_i1,TRINITY_DN42905_c0_g1_i1
TRINITY_DN42981_c0_g1_i1,TRINITY_DN42981_c0_g1_i1
TRINITY_DN42923_c0_g1_i1,TRINITY_DN42923_c0_g1_i1
TRINITY_DN42914_c0_g1_i1,TRINITY_DN42914_c0_g1_i1
TRINITY_DN42978_c0_g1_i1,TRINITY_DN42978_c0_g1_i1
TRINITY_DN42911_c0_g1_i1,TRINITY_DN42911_c0_g1_i1
TRINITY_DN42974_c0_g1_i1,TRINITY_DN42974_c0_g1_i1
TRINITY_DN42980_c0_g1_i1,TRINITY_DN42980_c0_g1_i1
TRINITY_DN42902_c0_g1_i1,TRINITY_DN42902_c0_g1_i1
TRINITY_DN37925_c0_g1_i1,TRINITY_DN37925_c0_g1_i1
TRINITY_DN37995_c0_g1_i1,TRINITY_DN37995_c0_g1_i1
TRINITY_DN37949_c0_g1_i1,TRINITY_DN37949_c0_g1_i1
TRINITY_DN37929_c0_g1_i1,TRINITY_DN37929_c0_g1_i1
TRINITY_DN37947_c0_g1_i1,TRINITY_DN37947_c0_g1_i1
TRINITY_DN37974_c0_g1_i1,TRINITY_DN37974_c0_g1_i1
TRINITY_DN37911_c0_g1_i1,TRINITY_DN37911_c0_g1_i1
TRINITY_DN37945_c0_g1_i1,TRINITY_DN37945_c0_g1_i1
TRINITY_DN37951_c0_g1_i1,TRINITY_DN37951_c0_g1_i1
TRINITY_DN37992_c0_g1_i1,TRINITY_DN37992_c0_g1_i1
TRINITY_DN37999_c0_g1_i1,TRINITY_DN37999_c0_g1_i1
TRINITY_DN37905_c0_g1_i1,TRINITY_DN37905_c0_g1_i1
TRINITY_DN37939_c0_g1_i1,TRINITY_DN37939_c0_g1_i1
TRINITY_DN37982_c0_g1_i1,TRINITY_DN37982_c0_g1_i1
TRINITY_DN37913_c0_g1_i1,TRINITY_DN37913_c0_g1_i1
TRINITY_DN37944_c0_g1_i1,TRINITY_DN37944_c0_g1_i1
TRINITY_DN37965_c0_g1_i1,TRINITY_DN37965_c0_g1_i1
TRINITY_DN37912_c0_g1_i1,TRINITY_DN37912_c0_g1_i1
TRINITY_DN37938_c0_g1_i1,TRINITY_DN37938_c0_g1_i1
TRINITY_DN37935_c0_g1_i1,TRINITY_DN37935_c0_g1_i1
TRINITY_DN37918_c0_g1_i1,TRINITY_DN37918_c0_g1_i1
TRINITY_DN37955_c0_g1_i1,TRINITY_DN37955_c0_g1_i1
TRINITY_DN37990_c0_g1_i1,TRINITY_DN37990_c0_g1_i1
TRINITY_DN37998_c0_g1_i1,TRINITY_DN37998_c0_g1_i1
TRINITY_DN37927_c0_g1_i1,TRINITY_DN37927_c0_g1_i1
TRINITY_DN37908_c0_g1_i1,TRINITY_DN37908_c0_g1_i1
TRINITY_DN37958_c0_g1_i1,TRINITY_DN37958_c0_g1_i1
TRINITY_DN37956_c0_g1_i1,TRINITY_DN37956_c0_g1_i1
TRINITY_DN37937_c0_g1_i1,TRINITY_DN37937_c0_g1_i1
TRINITY_DN37991_c0_g1_i1,TRINITY_DN37991_c0_g1_i1
TRINITY_DN37907_c0_g1_i1,TRINITY_DN37907_c0_g1_i1
TRINITY_DN37994_c0_g1_i1,TRINITY_DN37994_c0_g1_i1
TRINITY_DN37988_c0_g1_i1,TRINITY_DN37988_c0_g1_i1
TRINITY_DN37972_c0_g1_i1,TRINITY_DN37972_c0_g1_i1
TRINITY_DN37950_c0_g1_i1,TRINITY_DN37950_c0_g1_i1
TRINITY_DN37948_c0_g1_i1,TRINITY_DN37948_c0_g1_i1
TRINITY_DN37902_c0_g1_i1,TRINITY_DN37902_c0_g1_i1
TRINITY_DN37933_c0_g1_i1,TRINITY_DN37933_c0_g1_i1
TRINITY_DN37931_c0_g1_i1,TRINITY_DN37931_c0_g1_i1
TRINITY_DN37903_c0_g1_i1,TRINITY_DN37903_c0_g1_i1
TRINITY_DN37923_c0_g1_i1,TRINITY_DN37923_c0_g1_i1
TRINITY_DN37924_c0_g1_i1,TRINITY_DN37924_c0_g1_i1
TRINITY_DN37977_c0_g1_i1,TRINITY_DN37977_c0_g1_i1
TRINITY_DN37976_c0_g1_i1,TRINITY_DN37976_c0_g1_i1
TRINITY_DN37966_c0_g1_i1,TRINITY_DN37966_c0_g1_i1
TRINITY_DN37993_c0_g1_i1,TRINITY_DN37993_c0_g1_i1
TRINITY_DN32473_c0_g1_i1,TRINITY_DN32473_c0_g1_i1
TRINITY_DN32473_c0_g2_i1,TRINITY_DN32473_c0_g2_i1
TRINITY_DN32435_c0_g1_i1,TRINITY_DN32435_c0_g1_i1
TRINITY_DN32422_c0_g1_i1,TRINITY_DN32422_c0_g1_i1
TRINITY_DN32406_c1_g1_i1,TRINITY_DN32406_c1_g1_i1
TRINITY_DN32406_c0_g1_i1,TRINITY_DN32406_c0_g1_i1
TRINITY_DN32463_c0_g1_i1,TRINITY_DN32463_c0_g1_i1
TRINITY_DN32482_c0_g1_i1,TRINITY_DN32482_c0_g1_i1
TRINITY_DN32493_c0_g1_i1,TRINITY_DN32493_c0_g1_i1
TRINITY_DN32484_c0_g1_i1,TRINITY_DN32484_c0_g1_i1
TRINITY_DN32409_c0_g1_i1,TRINITY_DN32409_c0_g1_i1
TRINITY_DN32464_c0_g1_i1,TRINITY_DN32464_c0_g1_i1
TRINITY_DN32408_c0_g1_i1,TRINITY_DN32408_c0_g1_i1
TRINITY_DN32476_c0_g1_i1,TRINITY_DN32476_c0_g1_i1
TRINITY_DN32491_c0_g1_i2,TRINITY_DN32491_c0_g1_i2
TRINITY_DN32405_c0_g1_i1,TRINITY_DN32405_c0_g1_i1
TRINITY_DN32404_c0_g1_i1,TRINITY_DN32404_c0_g1_i1
TRINITY_DN32445_c1_g1_i1,TRINITY_DN32445_c1_g1_i1
TRINITY_DN32490_c0_g1_i1,TRINITY_DN32490_c0_g1_i1
TRINITY_DN14409_c0_g1_i2,TRINITY_DN14409_c0_g1_i2
TRINITY_DN14457_c0_g1_i1,TRINITY_DN14457_c0_g1_i1
TRINITY_DN14427_c0_g1_i1,TRINITY_DN14427_c0_g1_i1
TRINITY_DN14406_c0_g1_i1,TRINITY_DN14406_c0_g1_i1
TRINITY_DN14429_c0_g1_i6,TRINITY_DN14429_c0_g1_i6
TRINITY_DN14463_c0_g1_i1,TRINITY_DN14463_c0_g1_i1
TRINITY_DN14430_c0_g1_i1,TRINITY_DN14430_c0_g1_i1
TRINITY_DN14430_c0_g2_i1,TRINITY_DN14430_c0_g2_i1
TRINITY_DN14432_c0_g1_i1,TRINITY_DN14432_c0_g1_i1
TRINITY_DN14464_c0_g1_i2,TRINITY_DN14464_c0_g1_i2
TRINITY_DN14464_c0_g2_i1,TRINITY_DN14464_c0_g2_i1
TRINITY_DN14451_c0_g1_i4,TRINITY_DN14451_c0_g1_i4
TRINITY_DN14462_c1_g1_i1,TRINITY_DN14462_c1_g1_i1
TRINITY_DN14462_c0_g1_i1,TRINITY_DN14462_c0_g1_i1
TRINITY_DN14444_c0_g1_i1,TRINITY_DN14444_c0_g1_i1
TRINITY_DN14424_c0_g2_i1,TRINITY_DN14424_c0_g2_i1
TRINITY_DN14478_c0_g1_i1,TRINITY_DN14478_c0_g1_i1
TRINITY_DN14408_c0_g1_i1,TRINITY_DN14408_c0_g1_i1
TRINITY_DN14435_c0_g1_i3,TRINITY_DN14435_c0_g1_i3
TRINITY_DN14443_c0_g1_i1,TRINITY_DN14443_c0_g1_i1
TRINITY_DN14467_c0_g2_i1,TRINITY_DN14467_c0_g2_i1
TRINITY_DN14402_c0_g1_i1,TRINITY_DN14402_c0_g1_i1
TRINITY_DN14456_c0_g1_i1,TRINITY_DN14456_c0_g1_i1
TRINITY_DN14456_c0_g2_i2,TRINITY_DN14456_c0_g2_i2
TRINITY_DN14498_c0_g1_i1,TRINITY_DN14498_c0_g1_i1
TRINITY_DN14442_c0_g1_i1,TRINITY_DN14442_c0_g1_i1
TRINITY_DN14414_c0_g3_i4,TRINITY_DN14414_c0_g3_i4
TRINITY_DN14485_c0_g1_i1,TRINITY_DN14485_c0_g1_i1
TRINITY_DN14472_c0_g1_i1,TRINITY_DN14472_c0_g1_i1
TRINITY_DN14494_c0_g1_i1,TRINITY_DN14494_c0_g1_i1
TRINITY_DN14494_c0_g2_i1,TRINITY_DN14494_c0_g2_i1
TRINITY_DN14419_c0_g1_i1,TRINITY_DN14419_c0_g1_i1
TRINITY_DN14466_c0_g1_i1,TRINITY_DN14466_c0_g1_i1
TRINITY_DN14411_c0_g1_i1,TRINITY_DN14411_c0_g1_i1
TRINITY_DN14410_c0_g1_i1,TRINITY_DN14410_c0_g1_i1
TRINITY_DN14475_c0_g1_i1,TRINITY_DN14475_c0_g1_i1
TRINITY_DN14470_c0_g1_i1,TRINITY_DN14470_c0_g1_i1
TRINITY_DN14431_c0_g1_i1,TRINITY_DN14431_c0_g1_i1
TRINITY_DN14415_c0_g1_i1,TRINITY_DN14415_c0_g1_i1
TRINITY_DN14460_c0_g1_i2,TRINITY_DN14460_c0_g1_i2
TRINITY_DN14460_c0_g2_i1,TRINITY_DN14460_c0_g2_i1
TRINITY_DN14460_c1_g1_i1,TRINITY_DN14460_c1_g1_i1
TRINITY_DN14460_c2_g1_i1,TRINITY_DN14460_c2_g1_i1
TRINITY_DN14420_c0_g1_i1,TRINITY_DN14420_c0_g1_i1
TRINITY_DN14421_c0_g1_i1,TRINITY_DN14421_c0_g1_i1
TRINITY_DN14473_c0_g1_i1,TRINITY_DN14473_c0_g1_i1
TRINITY_DN14434_c0_g1_i1,TRINITY_DN14434_c0_g1_i1
TRINITY_DN14433_c0_g1_i1,TRINITY_DN14433_c0_g1_i1
TRINITY_DN14433_c0_g2_i1,TRINITY_DN14433_c0_g2_i1
TRINITY_DN14433_c0_g3_i1,TRINITY_DN14433_c0_g3_i1
TRINITY_DN14461_c0_g1_i4,TRINITY_DN14461_c0_g1_i4
TRINITY_DN14484_c0_g4_i1,TRINITY_DN14484_c0_g4_i1
TRINITY_DN14484_c1_g1_i6,TRINITY_DN14484_c1_g1_i6
TRINITY_DN14484_c0_g1_i2,TRINITY_DN14484_c0_g1_i2
TRINITY_DN14484_c0_g2_i1,TRINITY_DN14484_c0_g2_i1
TRINITY_DN14491_c0_g1_i1,TRINITY_DN14491_c0_g1_i1
TRINITY_DN14491_c0_g2_i1,TRINITY_DN14491_c0_g2_i1
TRINITY_DN14465_c0_g1_i1,TRINITY_DN14465_c0_g1_i1
TRINITY_DN14474_c0_g1_i1,TRINITY_DN14474_c0_g1_i1
TRINITY_DN14474_c0_g2_i1,TRINITY_DN14474_c0_g2_i1
TRINITY_DN14469_c0_g1_i3,TRINITY_DN14469_c0_g1_i3
TRINITY_DN14477_c1_g2_i1,TRINITY_DN14477_c1_g2_i1
TRINITY_DN14477_c2_g1_i1,TRINITY_DN14477_c2_g1_i1
TRINITY_DN14477_c0_g1_i1,TRINITY_DN14477_c0_g1_i1
TRINITY_DN14450_c0_g1_i1,TRINITY_DN14450_c0_g1_i1
TRINITY_DN14449_c0_g1_i1,TRINITY_DN14449_c0_g1_i1
TRINITY_DN14440_c1_g1_i1,TRINITY_DN14440_c1_g1_i1
TRINITY_DN14440_c0_g2_i5,TRINITY_DN14440_c0_g2_i5
TRINITY_DN14468_c1_g4_i2,TRINITY_DN14468_c1_g4_i2
TRINITY_DN14499_c0_g1_i1,TRINITY_DN14499_c0_g1_i1
TRINITY_DN14499_c0_g2_i1,TRINITY_DN14499_c0_g2_i1
TRINITY_DN14436_c0_g1_i1,TRINITY_DN14436_c0_g1_i1
TRINITY_DN14412_c0_g1_i1,TRINITY_DN14412_c0_g1_i1
TRINITY_DN14452_c0_g1_i1,TRINITY_DN14452_c0_g1_i1
TRINITY_DN14448_c0_g1_i1,TRINITY_DN14448_c0_g1_i1
TRINITY_DN14416_c0_g1_i1,TRINITY_DN14416_c0_g1_i1
TRINITY_DN14446_c0_g1_i1,TRINITY_DN14446_c0_g1_i1
TRINITY_DN14428_c0_g1_i3,TRINITY_DN14428_c0_g1_i3
TRINITY_DN14441_c0_g1_i4,TRINITY_DN14441_c0_g1_i4
TRINITY_DN14407_c0_g2_i1,TRINITY_DN14407_c0_g2_i1
TRINITY_DN14459_c0_g1_i1,TRINITY_DN14459_c0_g1_i1
TRINITY_DN14445_c0_g1_i2,TRINITY_DN14445_c0_g1_i2
TRINITY_DN14418_c1_g2_i2,TRINITY_DN14418_c1_g2_i2
TRINITY_DN14418_c1_g1_i1,TRINITY_DN14418_c1_g1_i1
TRINITY_DN14418_c0_g1_i4,TRINITY_DN14418_c0_g1_i4
TRINITY_DN14418_c0_g2_i1,TRINITY_DN14418_c0_g2_i1
TRINITY_DN14404_c0_g1_i3,TRINITY_DN14404_c0_g1_i3
TRINITY_DN14486_c0_g1_i1,TRINITY_DN14486_c0_g1_i1
TRINITY_DN14401_c2_g1_i1,TRINITY_DN14401_c2_g1_i1
